sim_code,step,sim_time,density_cumulative,density_recent,n_edges_cumulative,n_edges_recent,mean_degree_cumulative,component_count_cumulative,largest_component_cumulative,bridge_edge_count_cumulative,hub,broker,hub_eq_broker
ncn_id_broker_r1,2100,2023-02-13 13:50:00,0.19,0.15333333333333332,57,46,4.56,5,20,1,Eddy Lin,Eddy Lin,1
ncn_id_broker_r1,2400,2023-02-13 14:40:00,0.23,0.17333333333333334,69,52,5.52,3,23,3,Eddy Lin,Rajiv Patel,0
ncn_id_broker_r1,2700,2023-02-13 15:30:00,0.25,0.18666666666666668,75,56,6.0,3,23,3,Giorgio Rossi,Rajiv Patel,0
ncn_id_broker_r1,3000,2023-02-13 16:20:00,0.27,0.17,81,51,6.48,3,23,1,Arthur Burton,Adam Smith,0
ncn_id_broker_r1,3300,2023-02-13 17:10:00,0.27666666666666667,0.16666666666666666,83,50,6.64,3,23,1,Arthur Burton,Adam Smith,0
ncn_id_broker_r1,3300,2023-02-13 17:10:00,0.27666666666666667,0.16666666666666666,83,50,6.64,3,23,1,Arthur Burton,Adam Smith,0
